ticket_id,created_at,channel,category,priority,customer_segment,previous_tickets_90d,backlog_at_creation,agent_experience_months,first_response_minutes,messages_count,reopen_count,resolution_minutes,sla_limit_minutes,sla_breached,cluster
TKT-01547,2026-05-03 16:24:00,portal,how_to,low,standard,2,20,38,15.0,2,0,220.4,1800,0,1
TKT-01548,2026-02-09 20:56:00,email,technical,medium,standard,4,54,18,122.1,8,2,1401.7,1200,1,2
TKT-01549,2026-02-09 21:10:00,phone,account,low,standard,0,12,41,14.9,3,0,130.2,1800,0,1
TKT-01550,2026-04-22 13:58:00,portal,how_to,medium,business,0,10,46,12.8,3,0,253.2,1200,0,1
TKT-01551,2026-06-05 21:59:00,portal,technical,high,standard,0,8,23,8.6,3,1,150.5,780,0,1
TKT-01552,2026-06-20 15:14:00,chat,billing,high,vip,5,13,25,43.4,16,2,1078.7,780,1,0
TKT-01553,2026-04-20 17:43:00,chat,account,medium,standard,2,11,33,14.4,3,0,175.7,1200,0,1
TKT-01554,2026-04-06 08:42:00,email,how_to,low,standard,1,14,16,14.2,1,0,158.1,1800,0,1
TKT-01555,2026-05-27 21:12:00,chat,how_to,medium,business,1,10,41,15.2,3,0,113.9,1200,0,1
TKT-01556,2026-06-25 20:11:00,phone,account,critical,business,3,52,2,91.1,8,0,2060.4,420,1,2
TKT-01557,2026-01-06 00:24:00,chat,incident,medium,standard,1,57,13,144.6,7,0,1128.6,1200,0,2
TKT-01558,2026-02-25 19:23:00,phone,billing,critical,vip,5,24,22,34.4,16,1,464.1,420,1,0
TKT-01559,2026-03-02 02:15:00,portal,incident,medium,business,6,20,39,34.8,15,2,566.9,1200,0,0
TKT-01560,2026-04-12 13:44:00,chat,account,critical,business,3,56,22,92.0,7,1,1309.2,420,1,2
TKT-01561,2026-02-23 01:54:00,chat,technical,critical,vip,4,46,11,71.0,8,0,1712.1,420,1,2
TKT-01562,2026-02-25 23:40:00,phone,account,high,business,5,23,20,20.4,14,1,602.8,780,0,0
TKT-01563,2026-01-05 09:26:00,email,billing,medium,business,4,43,24,96.6,9,1,2197.7,1200,1,2
TKT-01564,2026-01-01 16:04:00,chat,incident,high,standard,3,48,13,94.1,10,0,1498.7,780,1,2
TKT-01565,2026-03-22 23:56:00,portal,account,medium,standard,2,43,20,168.5,9,0,1694.8,1200,1,2
TKT-01566,2026-06-29 12:22:00,chat,technical,high,business,5,26,14,29.9,14,3,1293.1,780,1,0
TKT-01567,2026-02-23 05:09:00,portal,billing,low,standard,2,12,47,10.1,6,0,142.1,1800,0,1
TKT-01568,2026-02-13 05:03:00,email,billing,medium,business,0,10,35,13.8,5,0,232.1,1200,0,1
TKT-01569,2026-02-17 14:22:00,chat,technical,critical,business,6,23,24,21.9,17,2,1101.9,420,1,0
TKT-01570,2026-06-25 03:48:00,email,incident,low,business,5,15,12,37.5,12,1,823.2,1800,0,0
TKT-01571,2026-04-30 11:49:00,portal,technical,medium,vip,5,17,33,39.3,13,1,779.0,1200,0,0
TKT-01572,2026-04-28 13:06:00,email,technical,high,vip,6,25,29,29.7,15,0,650.2,780,0,0
TKT-01573,2026-02-04 02:05:00,chat,technical,medium,standard,6,18,20,52.8,13,2,1063.5,1200,0,0
TKT-01574,2026-06-12 16:59:00,chat,technical,medium,vip,2,49,17,132.7,8,0,1184.7,1200,0,2
TKT-01575,2026-02-05 09:48:00,email,billing,low,business,1,10,22,14.0,2,1,173.0,1800,0,1
TKT-01576,2026-06-24 02:18:00,portal,billing,low,standard,1,18,53,6.7,4,0,163.6,1800,0,1
TKT-01577,2026-06-21 10:35:00,chat,technical,high,standard,3,57,6,136.0,6,0,2472.6,780,1,2
TKT-01578,2026-04-13 05:01:00,chat,incident,high,standard,2,55,29,121.4,5,0,1225.0,780,1,2
TKT-01579,2026-06-06 06:32:00,portal,incident,medium,business,2,49,27,134.3,8,1,1559.9,1200,1,2
TKT-01580,2026-06-29 22:39:00,email,incident,high,business,2,49,28,92.2,7,1,1008.5,780,1,2
TKT-01581,2026-04-15 11:09:00,email,incident,medium,business,3,40,24,99.7,7,1,1218.2,1200,1,2
TKT-01582,2026-05-19 02:51:00,portal,billing,low,business,1,11,26,9.6,4,1,198.0,1800,0,1
TKT-01583,2026-04-17 07:37:00,portal,technical,high,standard,4,17,32,26.4,16,2,929.8,780,1,0
TKT-01584,2026-04-05 06:52:00,portal,how_to,low,standard,0,13,35,13.0,3,0,247.2,1800,0,1
TKT-01585,2026-03-02 05:51:00,portal,technical,medium,vip,6,18,19,24.6,13,3,605.1,1200,0,0
TKT-01586,2026-04-28 21:21:00,portal,account,critical,vip,2,50,30,116.8,8,0,1831.3,420,1,2
TKT-01587,2026-02-18 02:37:00,portal,how_to,medium,business,1,10,26,10.3,1,0,170.4,1200,0,1
TKT-01588,2026-02-04 23:15:00,chat,incident,high,standard,5,21,12,38.6,17,3,1277.7,780,1,0
TKT-01589,2026-02-19 13:57:00,email,technical,low,standard,1,2,41,11.4,2,0,103.4,1800,0,1
TKT-01590,2026-01-02 23:39:00,portal,billing,low,standard,1,10,46,9.2,2,0,142.1,1800,0,1
TKT-01591,2026-06-18 02:14:00,email,how_to,low,standard,1,8,43,17.0,1,0,212.0,1800,0,1
TKT-01592,2026-02-16 05:19:00,email,account,medium,standard,1,10,35,17.0,4,0,219.4,1200,0,1
TKT-01593,2026-05-24 23:44:00,portal,account,critical,vip,4,48,3,119.8,10,0,1654.7,420,1,2
TKT-01594,2026-03-20 07:04:00,portal,incident,low,business,5,13,34,32.1,16,0,572.3,1800,0,0
TKT-01595,2026-03-03 02:21:00,portal,incident,medium,standard,2,50,43,184.6,5,0,1250.1,1200,1,2
TKT-01596,2026-02-11 01:11:00,chat,account,medium,standard,4,26,17,37.4,14,1,658.3,1200,0,0
TKT-01597,2026-05-28 17:28:00,portal,how_to,medium,standard,3,5,24,14.2,3,1,242.9,1200,0,1
TKT-01598,2026-04-03 12:38:00,portal,how_to,medium,standard,0,11,33,13.9,4,1,189.5,1200,0,1
TKT-01599,2026-03-22 22:46:00,email,billing,high,business,3,50,20,108.4,6,0,1639.5,780,1,2
TKT-01600,2026-04-29 10:19:00,phone,billing,high,standard,2,5,43,8.7,1,0,120.2,780,0,1
TKT-01601,2026-05-25 11:19:00,email,how_to,medium,vip,3,56,29,144.1,6,0,908.1,1200,0,2
TKT-01602,2026-04-29 01:01:00,email,how_to,medium,standard,2,5,46,7.7,3,0,172.4,1200,0,1
TKT-01603,2026-03-26 05:06:00,email,account,medium,standard,5,16,28,32.5,16,4,871.7,1200,0,0
TKT-01604,2026-06-10 21:03:00,chat,billing,medium,vip,3,54,19,141.5,6,0,1589.9,1200,1,2
TKT-01605,2026-06-11 05:13:00,email,account,high,standard,0,9,48,16.1,1,0,179.0,780,0,1
TKT-01606,2026-06-23 22:29:00,email,how_to,low,standard,1,9,34,13.2,3,0,138.6,1800,0,1
TKT-01607,2026-01-17 09:08:00,portal,incident,high,business,2,58,14,76.9,7,1,2285.8,780,1,2
TKT-01608,2026-06-10 07:48:00,portal,how_to,medium,standard,1,10,43,11.9,3,0,139.4,1200,0,1
TKT-01609,2026-02-04 18:31:00,chat,billing,critical,standard,3,17,50,20.7,16,2,767.8,420,1,0
TKT-01610,2026-04-22 15:09:00,email,how_to,medium,standard,6,19,17,32.2,14,3,693.9,1200,0,0
TKT-01611,2026-04-29 10:30:00,phone,account,low,standard,1,11,43,17.2,4,0,140.6,1800,0,1
TKT-01612,2026-02-07 00:54:00,email,account,critical,business,1,58,15,140.4,7,0,1185.0,420,1,2
TKT-01613,2026-01-02 11:06:00,email,technical,high,standard,3,48,15,95.3,9,0,1692.0,780,1,2
TKT-01614,2026-06-19 19:42:00,portal,how_to,medium,business,2,9,31,12.3,2,0,203.3,1200,0,1
TKT-01615,2026-06-10 10:07:00,email,incident,high,vip,4,51,18,112.9,6,1,1427.1,780,1,2
TKT-01616,2026-02-01 11:23:00,chat,how_to,low,standard,3,7,34,12.1,3,1,188.1,1800,0,1
TKT-01617,2026-04-19 05:44:00,portal,billing,medium,standard,1,15,29,7.6,6,0,194.9,1200,0,1
TKT-01618,2026-01-28 06:09:00,chat,incident,high,standard,5,20,30,21.3,16,7,626.5,780,0,0
TKT-01619,2026-04-12 23:28:00,chat,account,medium,standard,3,51,16,122.4,6,1,1172.2,1200,0,2
TKT-01620,2026-02-27 03:53:00,chat,how_to,medium,standard,1,0,16,11.1,3,0,176.6,1200,0,1
TKT-01621,2026-05-16 07:12:00,email,account,high,business,2,4,27,10.1,4,0,293.7,780,0,1
TKT-01622,2026-04-14 05:58:00,phone,account,high,standard,5,21,13,35.7,16,2,741.5,780,0,0
TKT-01623,2026-03-31 15:40:00,chat,how_to,critical,business,2,43,19,105.3,7,0,1146.7,420,1,2
TKT-01624,2026-05-03 15:57:00,portal,billing,low,business,1,21,34,15.9,3,0,186.7,1800,0,1
TKT-01625,2026-03-27 15:23:00,chat,how_to,critical,business,2,2,42,13.6,6,0,189.1,420,0,1
TKT-01626,2026-01-03 09:25:00,phone,incident,low,standard,6,18,13,43.3,10,2,1085.4,1800,0,0
TKT-01627,2026-04-18 06:30:00,portal,account,medium,standard,1,14,31,11.0,2,0,300.2,1200,0,1
TKT-01628,2026-05-21 01:03:00,email,billing,medium,vip,0,12,37,15.5,2,0,243.8,1200,0,1
TKT-01629,2026-03-30 06:24:00,portal,how_to,medium,standard,0,4,29,13.5,5,0,258.2,1200,0,1
TKT-01630,2026-02-01 12:05:00,chat,technical,critical,business,5,24,31,35.5,16,1,950.6,420,1,0
TKT-01631,2026-01-02 09:52:00,portal,technical,high,business,5,18,14,39.7,18,5,941.5,780,1,0
TKT-01632,2026-02-23 08:48:00,chat,how_to,high,business,3,49,5,95.8,9,0,1355.6,780,1,2
TKT-01633,2026-05-19 05:56:00,email,incident,medium,standard,5,21,20,28.3,14,3,621.3,1200,0,0
TKT-01634,2026-02-27 23:24:00,chat,technical,medium,standard,3,20,29,47.4,13,1,458.1,1200,0,0
TKT-01635,2026-06-22 02:34:00,portal,incident,high,business,3,53,6,119.7,9,0,1018.0,780,1,2
TKT-01636,2026-03-01 20:10:00,chat,account,low,business,4,14,28,49.3,12,0,591.6,1800,0,0
TKT-01637,2026-03-18 23:18:00,email,billing,medium,vip,6,11,36,28.7,14,1,641.5,1200,0,0
TKT-01638,2026-05-17 20:47:00,chat,technical,critical,business,3,55,9,153.5,8,3,2562.2,420,1,2
TKT-01639,2026-04-21 12:13:00,portal,account,medium,vip,1,12,36,9.5,2,0,148.1,1200,0,1
TKT-01640,2026-01-08 08:52:00,portal,account,high,vip,6,23,11,30.8,16,2,910.7,780,1,0
TKT-01641,2026-01-14 17:31:00,email,how_to,high,business,3,51,10,175.5,8,0,1294.7,780,1,2
TKT-01642,2026-02-05 08:57:00,chat,account,medium,standard,2,13,37,9.6,4,0,222.4,1200,0,1
TKT-01643,2026-06-06 21:26:00,portal,billing,low,business,5,20,22,62.9,11,1,661.1,1800,0,0
TKT-01644,2026-01-05 00:25:00,email,how_to,low,business,2,4,29,12.8,4,1,215.3,1800,0,1
TKT-01645,2026-01-13 21:19:00,portal,billing,medium,standard,1,14,22,8.4,3,0,236.0,1200,0,1
TKT-01646,2026-05-21 02:15:00,chat,how_to,medium,standard,4,26,30,33.0,14,1,752.1,1200,0,0
TKT-01647,2026-04-23 02:43:00,portal,how_to,low,standard,1,8,21,13.3,4,0,206.1,1800,0,1
TKT-01648,2026-06-27 01:40:00,email,how_to,high,standard,3,54,19,78.4,7,1,1891.9,780,1,2
TKT-01649,2026-02-09 12:39:00,email,incident,high,standard,4,52,9,98.1,8,1,1336.8,780,1,2
TKT-01650,2026-04-29 17:14:00,portal,account,high,vip,3,47,27,115.1,9,0,996.5,780,1,2
TKT-01651,2026-01-25 05:08:00,portal,account,low,standard,1,13,40,18.9,2,0,205.3,1800,0,1
TKT-01652,2026-04-17 05:24:00,portal,incident,medium,standard,1,12,34,6.1,2,0,204.0,1200,0,1
TKT-01653,2026-01-20 02:41:00,email,account,low,standard,2,9,38,12.5,3,0,174.7,1800,0,1
TKT-01654,2026-06-13 10:50:00,phone,billing,medium,standard,0,17,38,17.6,4,0,212.9,1200,0,1
TKT-01655,2026-03-16 21:04:00,email,technical,high,standard,3,52,30,219.5,7,0,1319.4,780,1,2
TKT-01656,2026-02-15 21:24:00,phone,account,low,business,4,17,2,30.6,13,2,978.6,1800,0,0
TKT-01657,2026-06-27 05:03:00,portal,billing,high,standard,1,10,14,12.4,3,0,262.0,780,0,1
TKT-01658,2026-01-12 23:07:00,portal,incident,low,business,3,51,24,94.1,7,1,768.6,1800,0,2
TKT-01659,2026-05-24 23:32:00,portal,account,medium,standard,1,9,36,15.3,6,0,210.7,1200,0,1
TKT-01660,2026-04-02 19:04:00,portal,billing,low,vip,4,4,37,9.2,4,0,163.3,1800,0,1
TKT-01661,2026-05-04 18:27:00,portal,how_to,medium,business,2,8,16,14.4,2,0,189.5,1200,0,1
TKT-01662,2026-02-16 20:42:00,chat,incident,medium,business,5,16,27,42.6,16,1,1148.1,1200,0,0
TKT-01663,2026-06-08 15:25:00,chat,billing,critical,standard,2,48,26,105.9,7,1,1413.1,420,1,2
TKT-01664,2026-03-23 04:40:00,email,technical,low,standard,2,7,27,17.0,1,0,139.9,1800,0,1
TKT-01665,2026-03-17 08:10:00,email,account,high,business,3,53,11,99.7,9,1,1561.0,780,1,2
TKT-01666,2026-03-24 03:12:00,email,technical,medium,business,2,52,26,193.8,6,0,842.7,1200,0,2
TKT-01667,2026-02-23 08:22:00,chat,incident,low,business,3,49,21,117.8,7,0,1040.7,1800,0,2
TKT-01668,2026-02-27 09:21:00,portal,billing,low,business,0,9,23,13.1,4,0,159.8,1800,0,1
TKT-01669,2026-01-26 05:13:00,portal,how_to,medium,standard,1,10,30,11.8,1,0,266.0,1200,0,1
TKT-01670,2026-03-29 12:55:00,email,incident,high,business,3,47,22,125.5,8,2,1463.2,780,1,2
TKT-01671,2026-03-27 10:49:00,portal,billing,high,standard,0,7,38,16.4,3,0,320.9,780,0,1
TKT-01672,2026-03-10 10:15:00,chat,account,high,business,5,28,38,26.1,17,2,732.5,780,0,0
TKT-01673,2026-06-27 09:50:00,portal,technical,critical,business,3,54,10,179.4,7,1,2041.8,420,1,2
TKT-01674,2026-01-21 08:24:00,portal,billing,low,business,2,17,34,13.9,4,0,86.3,1800,0,1
TKT-01675,2026-06-13 20:27:00,phone,technical,critical,standard,4,46,27,161.9,10,0,1224.5,420,1,2
TKT-01676,2026-06-06 00:15:00,phone,billing,high,standard,1,53,11,86.9,8,1,1624.3,780,1,2
TKT-01677,2026-01-05 00:10:00,email,account,high,standard,6,22,33,26.5,15,0,799.5,780,1,0
TKT-01678,2026-05-07 05:30:00,email,incident,critical,vip,5,17,21,47.7,17,2,570.6,420,1,0
TKT-01679,2026-02-07 15:43:00,chat,how_to,high,business,3,52,14,142.6,8,0,1719.5,780,1,2
TKT-01680,2026-01-08 10:27:00,portal,account,high,standard,4,21,11,29.1,16,3,476.7,780,0,0
TKT-01681,2026-06-04 23:33:00,email,technical,high,business,5,19,21,37.1,16,0,778.2,780,0,0
TKT-01682,2026-01-21 20:11:00,portal,incident,medium,business,2,55,16,117.4,7,1,937.1,1200,0,2
TKT-01683,2026-02-23 19:13:00,email,technical,high,vip,5,18,4,36.9,16,1,765.3,780,0,0
TKT-01684,2026-01-18 08:56:00,phone,account,medium,vip,1,6,40,13.2,4,0,113.3,1200,0,1
TKT-01685,2026-01-26 13:14:00,email,how_to,high,business,2,20,41,14.7,2,1,245.4,780,0,1
TKT-01686,2026-01-12 02:43:00,phone,billing,medium,business,2,7,38,14.2,1,0,176.0,1200,0,1
TKT-01687,2026-06-01 14:58:00,chat,incident,low,standard,5,28,34,30.5,13,3,990.7,1800,1,0
TKT-01688,2026-01-11 15:07:00,chat,incident,low,standard,5,14,13,29.1,12,2,574.3,1800,0,0
TKT-01689,2026-05-17 15:56:00,chat,technical,low,business,6,25,14,30.4,12,2,961.8,1800,0,0
TKT-01690,2026-01-29 06:43:00,email,billing,medium,business,1,9,29,10.8,3,0,156.6,1200,0,1
TKT-01691,2026-06-14 16:23:00,email,technical,low,standard,3,50,28,111.5,6,0,843.6,1800,0,2
TKT-01692,2026-06-02 14:47:00,email,how_to,high,business,3,57,21,140.9,7,0,1775.3,780,1,2
TKT-01693,2026-04-24 07:12:00,email,technical,medium,standard,3,14,39,15.7,2,0,123.2,1200,0,1
TKT-01694,2026-05-30 01:58:00,email,incident,high,standard,5,18,25,33.5,17,2,595.0,780,0,0
TKT-01695,2026-02-23 16:48:00,email,account,medium,standard,4,21,35,22.4,12,0,597.1,1200,0,0
TKT-01696,2026-05-21 23:11:00,portal,account,medium,vip,5,23,5,37.5,12,0,638.6,1200,0,0
TKT-01697,2026-02-09 21:13:00,email,billing,low,business,2,10,24,12.2,4,0,140.5,1800,0,1
TKT-01698,2026-04-21 15:31:00,portal,billing,critical,business,3,50,28,89.8,7,1,1977.3,420,1,2
TKT-01699,2026-06-15 11:47:00,email,technical,medium,vip,2,51,9,203.1,9,0,1875.6,1200,1,2
TKT-01700,2026-05-11 05:29:00,email,technical,low,vip,6,20,34,29.4,12,0,920.3,1800,0,0
TKT-01701,2026-02-18 12:39:00,portal,account,medium,standard,2,51,15,129.5,8,1,1046.8,1200,0,2
TKT-01702,2026-05-13 22:14:00,phone,technical,critical,vip,4,55,37,115.1,7,0,836.2,420,1,2
TKT-01703,2026-06-08 23:56:00,portal,incident,low,standard,0,0,43,7.7,6,0,180.0,1800,0,1
TKT-01704,2026-06-10 01:49:00,email,billing,high,business,5,18,31,24.2,17,3,735.6,780,0,0
TKT-01705,2026-05-14 01:13:00,portal,account,high,standard,6,14,25,36.5,19,0,795.2,780,1,0
TKT-01706,2026-05-12 19:43:00,chat,technical,high,business,2,53,20,117.2,7,1,1344.1,780,1,2
TKT-01707,2026-05-22 06:29:00,email,how_to,low,standard,0,15,29,13.2,2,0,138.3,1800,0,1
TKT-01708,2026-05-13 13:30:00,email,technical,low,standard,6,25,24,29.1,14,2,451.5,1800,0,0
TKT-01709,2026-01-25 01:45:00,portal,technical,high,business,2,43,6,136.0,8,0,1258.6,780,0,2
TKT-01710,2026-05-25 17:37:00,email,how_to,low,business,2,6,36,14.3,4,0,132.4,1800,0,1
TKT-01711,2026-02-02 09:28:00,phone,billing,high,business,2,42,11,107.6,7,1,1560.6,780,1,2
TKT-01712,2026-04-11 03:27:00,portal,technical,low,standard,0,11,42,12.7,2,0,227.0,1800,0,1
TKT-01713,2026-03-03 02:27:00,portal,account,high,standard,2,49,32,118.1,9,0,760.5,780,0,2
TKT-01714,2026-02-08 08:17:00,portal,technical,medium,standard,2,46,26,203.2,5,0,1495.5,1200,1,2
TKT-01715,2026-02-20 17:53:00,portal,billing,medium,business,1,6,46,13.7,2,0,216.1,1200,0,1
TKT-01716,2026-01-16 05:13:00,chat,incident,medium,vip,2,51,31,81.8,8,0,776.1,1200,0,2
TKT-01717,2026-03-21 03:19:00,phone,account,medium,standard,2,6,34,16.2,1,0,199.3,1200,0,1
TKT-01718,2026-03-17 10:16:00,phone,incident,low,business,5,14,27,35.2,14,1,811.4,1800,0,0
TKT-01719,2026-03-14 14:49:00,chat,technical,critical,business,5,13,35,29.7,16,1,1018.3,420,1,0
TKT-01720,2026-01-17 12:04:00,portal,technical,high,vip,3,47,25,110.3,8,0,1280.8,780,1,2
TKT-01721,2026-04-20 05:23:00,phone,billing,low,standard,0,13,32,14.4,4,0,161.3,1800,0,1
TKT-01722,2026-01-31 11:23:00,portal,billing,low,standard,0,12,30,20.0,1,0,185.7,1800,0,1
TKT-01723,2026-06-04 01:32:00,email,account,medium,business,4,25,31,32.6,14,1,760.0,1200,0,0
TKT-01724,2026-01-05 06:59:00,chat,billing,low,standard,6,19,18,38.0,14,3,992.6,1800,0,0
TKT-01725,2026-01-10 22:45:00,portal,account,low,standard,6,12,38,29.2,13,0,1058.8,1800,0,0
TKT-01726,2026-02-24 00:53:00,chat,billing,high,standard,3,9,31,10.5,3,1,150.7,780,0,1
TKT-01727,2026-03-15 10:03:00,phone,how_to,medium,standard,1,12,26,13.6,1,0,284.6,1200,0,1
TKT-01728,2026-06-24 14:23:00,chat,account,medium,business,2,51,30,168.5,6,2,1213.4,1200,1,2
TKT-01729,2026-04-05 13:18:00,email,account,medium,business,1,11,25,10.6,3,0,204.6,1200,0,1
TKT-01730,2026-03-10 04:58:00,portal,billing,low,standard,0,10,48,10.2,1,0,180.5,1800,0,1
TKT-01731,2026-05-31 18:27:00,portal,incident,critical,vip,1,56,26,102.4,10,0,3143.6,420,1,2
TKT-01732,2026-02-13 08:39:00,chat,billing,low,standard,1,0,26,14.4,3,0,262.9,1800,0,1
TKT-01733,2026-06-11 11:03:00,chat,incident,high,vip,7,22,13,31.8,15,3,1079.3,780,1,0
TKT-01734,2026-03-14 14:54:00,chat,account,medium,standard,1,12,40,25.5,3,0,157.0,1200,0,1
TKT-01735,2026-02-26 06:55:00,portal,billing,low,vip,3,55,14,191.7,8,1,929.1,1800,0,2
TKT-01736,2026-02-24 05:46:00,email,incident,low,vip,5,8,31,23.8,14,2,699.4,1800,0,0
TKT-01737,2026-01-02 17:52:00,email,how_to,high,vip,2,50,8,109.1,7,0,1244.6,780,1,2
TKT-01738,2026-05-02 07:08:00,email,billing,high,business,0,0,31,14.7,4,0,108.7,780,0,1
TKT-01739,2026-04-14 21:54:00,chat,incident,medium,standard,4,18,33,25.5,14,1,695.5,1200,0,0
TKT-01740,2026-04-25 04:53:00,phone,account,high,business,3,49,39,163.4,7,1,840.3,780,1,2
TKT-01741,2026-04-28 07:53:00,portal,billing,medium,standard,1,16,40,15.5,3,0,203.0,1200,0,1
TKT-01742,2026-01-05 22:07:00,portal,billing,medium,standard,1,8,30,17.7,5,0,159.2,1200,0,1
TKT-01743,2026-06-07 23:28:00,portal,how_to,medium,vip,1,2,53,13.5,4,0,96.4,1200,0,1
TKT-01744,2026-04-03 00:54:00,email,how_to,high,standard,2,54,2,98.0,9,1,1296.7,780,1,2
TKT-01745,2026-05-05 10:55:00,email,how_to,high,business,5,32,24,38.0,18,2,618.2,780,1,0
TKT-01746,2026-01-07 12:22:00,chat,how_to,medium,vip,5,18,26,49.2,14,2,1226.8,1200,1,0
TKT-01747,2026-05-17 23:43:00,email,technical,high,standard,5,25,30,63.0,14,2,827.6,780,1,0
TKT-01748,2026-05-02 22:12:00,email,technical,low,standard,6,22,38,38.9,14,1,861.5,1800,0,0
TKT-01749,2026-03-08 07:37:00,chat,account,low,standard,5,21,20,40.6,13,4,841.3,1800,0,0
TKT-01750,2026-06-18 10:41:00,chat,technical,high,business,4,20,18,19.9,15,1,1409.8,780,1,0
TKT-01751,2026-04-28 02:55:00,email,how_to,medium,vip,6,15,26,24.5,14,1,1309.3,1200,1,0
TKT-01752,2026-06-13 08:20:00,portal,how_to,low,standard,1,12,46,16.6,3,0,173.0,1800,0,1
TKT-01753,2026-05-28 21:22:00,chat,incident,medium,business,2,42,8,87.3,6,0,954.8,1200,0,2
TKT-01754,2026-02-07 00:40:00,chat,incident,high,business,3,51,11,163.8,10,0,1679.6,780,1,2
TKT-01755,2026-06-29 08:45:00,chat,billing,high,business,1,16,36,15.5,3,0,227.6,780,0,1
TKT-01756,2026-05-14 16:13:00,portal,how_to,low,business,5,16,5,27.1,14,3,757.6,1800,0,0
TKT-01757,2026-02-04 03:33:00,email,account,low,vip,0,0,20,16.7,4,0,256.2,1800,0,1
TKT-01758,2026-05-23 18:02:00,phone,incident,high,standard,1,49,24,156.4,9,1,1617.2,780,1,2
TKT-01759,2026-03-19 05:17:00,email,account,critical,standard,5,41,11,116.7,8,0,1558.8,420,1,2
TKT-01760,2026-06-05 14:04:00,email,account,medium,business,4,48,9,171.1,8,0,1469.8,1200,0,2
TKT-01761,2026-02-01 04:41:00,phone,how_to,high,standard,0,10,20,14.8,5,0,267.7,780,0,1
TKT-01762,2026-02-16 17:27:00,portal,billing,high,standard,2,6,43,14.5,4,0,145.7,780,0,1
TKT-01763,2026-03-04 13:44:00,email,technical,low,standard,1,6,36,14.0,1,0,126.1,1800,0,1
TKT-01764,2026-03-23 03:36:00,chat,account,medium,standard,2,20,40,9.7,4,1,281.8,1200,0,1
TKT-01765,2026-04-24 15:15:00,portal,how_to,medium,vip,1,14,13,12.3,1,0,236.1,1200,0,1
TKT-01766,2026-02-09 20:53:00,email,account,medium,standard,2,6,24,10.0,3,1,94.2,1200,0,1
TKT-01767,2026-05-08 00:05:00,email,incident,high,business,3,50,20,104.2,9,0,1499.7,780,1,2
TKT-01768,2026-01-05 09:01:00,chat,billing,medium,business,2,13,38,18.9,2,0,142.8,1200,0,1
TKT-01769,2026-03-01 13:57:00,chat,account,medium,standard,2,9,28,20.8,3,0,306.3,1200,0,1
TKT-01770,2026-04-29 14:56:00,chat,account,high,standard,4,52,22,118.5,7,0,1031.6,780,1,2
TKT-01771,2026-02-17 16:22:00,portal,account,critical,standard,5,22,24,25.4,17,4,1268.5,420,1,0
TKT-01772,2026-03-19 15:55:00,chat,technical,high,business,3,51,19,152.8,7,0,883.6,780,1,2
TKT-01773,2026-04-20 02:10:00,phone,account,high,standard,5,14,35,46.0,13,1,809.2,780,1,0
TKT-01774,2026-02-14 15:51:00,chat,incident,critical,business,2,56,17,217.5,9,0,1886.4,420,1,2
TKT-01775,2026-06-23 13:57:00,chat,technical,low,standard,6,24,23,28.2,10,0,518.7,1800,0,0
TKT-01776,2026-06-02 11:29:00,portal,account,low,standard,5,18,33,31.4,12,3,989.4,1800,0,0
TKT-01777,2026-06-24 18:50:00,chat,account,medium,standard,5,15,38,22.5,13,4,835.1,1200,0,0
TKT-01778,2026-03-31 05:20:00,portal,technical,high,standard,5,37,9,22.9,15,0,1162.9,780,1,0
TKT-01779,2026-03-03 19:29:00,portal,billing,low,standard,0,10,38,11.0,1,0,163.4,1800,0,1
TKT-01780,2026-06-29 00:55:00,phone,technical,high,vip,6,14,12,42.2,16,4,603.3,780,0,0
TKT-01781,2026-05-12 03:05:00,chat,billing,low,standard,0,13,24,12.0,5,0,169.6,1800,0,1
TKT-01782,2026-05-23 19:18:00,phone,account,medium,business,1,57,25,158.1,9,0,1820.6,1200,1,2
TKT-01783,2026-02-02 21:15:00,portal,billing,medium,standard,0,14,32,12.2,4,0,135.0,1200,0,1
TKT-01784,2026-06-06 10:59:00,portal,how_to,low,business,1,4,45,14.5,1,0,211.9,1800,0,1
TKT-01785,2026-04-06 01:32:00,portal,account,high,business,0,10,42,13.7,3,0,181.3,780,0,1
TKT-01786,2026-05-20 04:47:00,portal,technical,medium,standard,2,55,13,153.5,8,0,1467.3,1200,1,2
TKT-01787,2026-05-29 12:06:00,chat,billing,high,business,1,9,40,7.5,3,0,245.2,780,0,1
TKT-01788,2026-01-20 01:35:00,chat,technical,low,standard,5,20,12,33.7,10,2,816.9,1800,0,0
TKT-01789,2026-01-18 20:01:00,email,incident,critical,business,3,47,24,95.3,7,2,1413.0,420,1,2
TKT-01790,2026-01-12 16:55:00,portal,technical,medium,standard,1,7,44,9.8,2,0,158.8,1200,0,1
TKT-01791,2026-04-26 17:30:00,email,account,low,business,3,56,19,64.5,8,0,1087.5,1800,0,2
TKT-01792,2026-06-14 17:08:00,chat,how_to,low,business,0,12,39,11.9,2,0,163.5,1800,0,1
TKT-01793,2026-01-06 10:05:00,email,account,low,business,1,5,34,10.3,4,0,220.2,1800,0,1
TKT-01794,2026-01-25 21:00:00,portal,technical,medium,standard,5,25,22,44.5,13,2,1189.2,1200,0,0
