line_id,order_id,sale_date,customer_id,city,sales_channel,customer_segment,payment_method,product_id,product_name,category,brand,promo_campaign,discount_pct,quantity,unit_price_rub,unit_cost_rub,returned,gross_revenue_rub,discount_amount_rub,sales_after_discount_rub,net_revenue_rub,cost_total_rub,gross_profit_rub,margin_pct,month_start,month_num,year
L006512,ORD000411,2025-03-29,C00762,Санкт-Петербург,Маркетплейс,Новый,Карта,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Без акции,0.0424,2,95517.49,68906.79,0,191034.98,8099.88,182935.1,182935.1,137813.58,45121.52,0.2466531443416312,2025-03-01,3,2025
L006513,ORD003474,2025-09-04,C00254,Санкт-Петербург,Сайт,Регулярный,Карта,P040,Аудио Xiaomi Model 40,Аудио,Xiaomi,Без акции,0.0545,1,23039.86,14331.88,0,23039.86,1255.67,21784.19,21784.19,14331.88,7452.31,0.34209710991182835,2025-09-01,9,2025
L006514,ORD000230,2025-10-16,C00706,Санкт-Петербург,Магазин,Регулярный,Наличные,P040,Аудио Xiaomi Model 40,Аудио,Xiaomi,Без акции,0.0533,1,21403.83,15023.66,1,21403.83,1140.82,20263.01,0.0,0.0,0.0,,2025-10-01,10,2025
L006515,ORD002760,2025-08-23,C00731,Санкт-Петербург,Маркетплейс,Регулярный,Рассрочка,P009,Смартфоны Honor Model 09,Смартфоны,Honor,Back-to-school,0.1296,3,122551.68,79775.79,0,367655.04,47648.09,320006.95,320006.95,239327.37,80679.58,0.25211820436632504,2025-08-01,8,2025
L006516,ORD003620,2025-03-07,C00873,Новосибирск,Сайт,Регулярный,Карта,P048,Аксессуары Samsung Model 48,Аксессуары,Samsung,Без акции,0.053,1,1575.9,1254.51,0,1575.9,83.52,1492.38,1492.38,1254.51,237.87,0.1593881788472661,2025-03-01,3,2025
L006517,ORD005676,2025-09-25,C02038,Новосибирск,Магазин,Регулярный,Наличные,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Back-to-school,0.1181,1,56595.61,42509.29,0,56595.61,6683.94,49911.67,49911.67,42509.29,7402.38,0.14830957745042508,2025-09-01,9,2025
L006518,ORD002341,2025-04-27,C01439,Самара,Сайт,Регулярный,Карта,P016,Ноутбуки Apple Model 16,Ноутбуки,Apple,Weekend,0.0333,1,120343.29,96858.79,0,120343.29,4007.43,116335.86,116335.86,96858.79,19477.07,0.16742102309360615,2025-04-01,4,2025
L006519,ORD000346,2025-05-12,C00524,Москва,Магазин,VIP,Карта,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Weekend,0.0634,1,25312.5,18571.98,1,25312.5,1604.81,23707.69,0.0,0.0,0.0,,2025-05-01,5,2025
L006520,ORD005260,2025-07-25,C01264,Санкт-Петербург,Магазин,Регулярный,СБП,P058,Игровая техника ASUS Model 58,Игровая техника,ASUS,Без акции,0.0136,1,13718.97,10164.48,0,13718.97,186.58,13532.39,13532.39,10164.48,3367.91,0.24887780416122865,2025-07-01,7,2025
L006521,ORD001799,2025-03-16,C01389,Санкт-Петербург,Маркетплейс,Регулярный,Карта,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Без акции,0.0413,2,44416.84,35760.43,0,88833.68,3668.83,85164.85,85164.85,71520.86,13643.99,0.1602068127125627,2025-03-01,3,2025
L006522,ORD001233,2025-05-08,C01091,Москва,Сайт,Новый,Карта,P048,Аксессуары Samsung Model 48,Аксессуары,Samsung,Без акции,0.0165,1,1584.59,1281.81,0,1584.59,26.15,1558.44,1558.44,1281.81,276.63,0.17750667843100565,2025-05-01,5,2025
L006523,ORD002009,2025-03-09,C01252,Новосибирск,Магазин,Новый,Наличные,P035,Бытовая техника Philips Model 35,Бытовая техника,Philips,Без акции,0.0,1,7994.78,4909.77,0,7994.78,0.0,7994.78,7994.78,4909.77,3085.01,0.3858780354181102,2025-03-01,3,2025
L006524,ORD005083,2025-07-18,C02365,Москва,Маркетплейс,Регулярный,Карта,P024,Телевизоры Samsung Model 24,Телевизоры,Samsung,Без акции,0.0062,1,22481.2,16346.83,0,22481.2,139.38,22341.82,22341.82,16346.83,5994.99,0.26833030984298795,2025-07-01,7,2025
L006525,ORD000537,2025-09-09,C01424,Казань,Магазин,Регулярный,Карта,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Back-to-school,0.0964,2,97173.05,72852.31,0,194346.1,18734.96,175611.14,175611.14,145704.62,29906.52,0.17029965552305296,2025-09-01,9,2025
L006526,ORD002572,2025-09-04,C02198,Москва,Сайт,Новый,Рассрочка,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Back-to-school,0.0879,1,18321.33,11621.0,0,18321.33,1610.44,16710.89,16710.89,11621.0,5089.89,0.3045850093919978,2025-09-01,9,2025
L006527,ORD001698,2025-05-22,C02331,Санкт-Петербург,Магазин,Новый,Карта,P027,Бытовая техника Bosch Model 27,Бытовая техника,Bosch,Без акции,0.0214,1,8029.82,6009.22,0,8029.82,171.84,7857.98,7857.98,6009.22,1848.76,0.2352718403809314,2025-05-01,5,2025
L006528,ORD003179,2025-01-17,C01145,Казань,Сайт,Новый,СБП,P039,Аудио Marshall Model 39,Аудио,Marshall,Без акции,0.0727,1,34292.64,24644.75,0,34292.64,2493.07,31799.57,31799.57,24644.75,7154.82,0.22499726193739428,2025-01-01,1,2025
L006529,ORD000671,2025-04-18,C01326,Екатеринбург,Маркетплейс,Новый,Карта,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.0386,2,1766.81,1421.72,0,3533.62,136.4,3397.22,3397.22,2843.44,553.78,0.16301031381323794,2025-04-01,4,2025
L006530,ORD001639,2025-06-29,C00912,Казань,Сайт,Регулярный,Рассрочка,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.0651,1,82316.36,49390.21,0,82316.36,5358.8,76957.56,76957.56,49390.21,27567.35,0.3582150107906317,2025-06-01,6,2025
L006531,ORD000695,2025-11-30,C02295,Новосибирск,Сайт,Новый,СБП,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Black Friday,0.1583,1,81010.99,48619.7,0,81010.99,12824.04,68186.95,68186.95,48619.7,19567.25,0.2869647374136692,2025-11-01,11,2025
L006532,ORD003965,2025-03-15,C01158,Санкт-Петербург,Сайт,Регулярный,СБП,P005,Смартфоны realme Model 05,Смартфоны,realme,Weekend,0.1016,1,46293.91,31587.0,0,46293.91,4703.46,41590.45,41590.45,31587.0,10003.45,0.2405227413047121,2025-03-01,3,2025
L006533,ORD000546,2025-09-19,C01727,Самара,Маркетплейс,Новый,Рассрочка,P046,Аксессуары Xiaomi Model 46,Аксессуары,Xiaomi,Без акции,0.0428,1,516.43,411.84,0,516.43,22.1,494.33,494.33,411.84,82.49,0.16686693229553345,2025-09-01,9,2025
L006534,ORD001570,2025-07-24,C00232,Санкт-Петербург,Маркетплейс,Новый,Карта,P044,Аудио Marshall Model 44,Аудио,Marshall,Без акции,0.0865,1,44621.22,34917.94,0,44621.22,3859.74,40761.48,40761.48,34917.94,5843.54,0.14335946165799687,2025-07-01,7,2025
L006535,ORD003309,2025-12-11,C01375,Москва,Сайт,Новый,Рассрочка,P059,Игровая техника HyperX Model 59,Игровая техника,HyperX,Новый год,0.1652,1,34697.14,21074.81,0,34697.14,5731.97,28965.17,28965.17,21074.81,7890.36,0.27240861346941536,2025-12-01,12,2025
L006536,ORD003766,2025-08-03,C01715,Санкт-Петербург,Магазин,Регулярный,Рассрочка,P057,Игровая техника Logitech Model 57,Игровая техника,Logitech,Back-to-school,0.1248,1,77968.0,54268.84,0,77968.0,9730.41,68237.59,68237.59,54268.84,13968.75,0.204707593909056,2025-08-01,8,2025
L006537,ORD001383,2025-11-05,C01423,Санкт-Петербург,Магазин,Регулярный,Наличные,P060,Игровая техника Sony Model 60,Игровая техника,Sony,Без акции,0.0641,1,7030.87,4432.2,0,7030.87,450.68,6580.19,6580.19,4432.2,2147.99,0.3264329495817253,2025-11-01,11,2025
L006538,ORD003909,2025-08-28,C02204,Москва,Сайт,Регулярный,Карта,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Без акции,0.0416,1,24956.91,19440.16,1,24956.91,1038.21,23918.7,0.0,0.0,0.0,,2025-08-01,8,2025
L006539,ORD005011,2025-11-09,C00248,Москва,Магазин,Новый,Карта,P033,Бытовая техника Samsung Model 33,Бытовая техника,Samsung,Без акции,0.0101,1,23198.62,17488.1,0,23198.62,234.31,22964.31,22964.31,17488.1,5476.21,0.23846625476314723,2025-11-01,11,2025
L006540,ORD002063,2025-03-08,C01912,Новосибирск,Магазин,Новый,Наличные,P005,Смартфоны realme Model 05,Смартфоны,realme,Без акции,0.0328,1,46798.94,32231.07,0,46798.94,1535.01,45263.93,45263.93,32231.07,13032.86,0.28793044252117855,2025-03-01,3,2025
L006541,ORD002092,2025-12-25,C01252,Самара,Сайт,Новый,Карта,P038,Аудио Sony Model 38,Аудио,Sony,Новый год,0.1172,2,17912.25,13199.34,0,35824.5,4198.63,31625.87,31625.87,26398.68,5227.19,0.16528205647449004,2025-12-01,12,2025
L006542,ORD004041,2025-11-25,C01909,Казань,Магазин,Регулярный,Карта,P044,Аудио Marshall Model 44,Аудио,Marshall,Black Friday,0.1938,1,43856.76,34730.73,0,43856.76,8499.44,35357.32,35357.32,34730.73,626.59,0.01772164614171834,2025-11-01,11,2025
L006543,ORD000025,2025-07-03,C00221,Санкт-Петербург,Магазин,Регулярный,Рассрочка,P008,Смартфоны Xiaomi Model 08,Смартфоны,Xiaomi,Без акции,0.0174,1,91532.43,58262.67,0,91532.43,1592.66,89939.77,89939.77,58262.67,31677.1,0.3522034493320938,2025-07-01,7,2025
L006544,ORD005138,2025-03-23,C00850,Санкт-Петербург,Магазин,Новый,Карта,P015,Ноутбуки HP Model 15,Ноутбуки,HP,Без акции,0.0425,1,152931.31,121416.45,0,152931.31,6499.58,146431.73,146431.73,121416.45,25015.28,0.17083236973511032,2025-03-01,3,2025
L006545,ORD005477,2025-07-11,C02236,Москва,Маркетплейс,Регулярный,Рассрочка,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Без акции,0.053,1,151927.97,102267.69,0,151927.97,8052.18,143875.79,143875.79,102267.69,41608.1,0.2891945773987335,2025-07-01,7,2025
L006546,ORD000523,2025-09-27,C01581,Санкт-Петербург,Сайт,Регулярный,Карта,P008,Смартфоны Xiaomi Model 08,Смартфоны,Xiaomi,Без акции,0.0278,1,87689.43,55889.09,0,87689.43,2437.77,85251.66,85251.66,55889.09,29362.57,0.34442229654357287,2025-09-01,9,2025
L006547,ORD004602,2025-10-10,C01753,Самара,Магазин,Новый,Карта,P011,Ноутбуки Apple Model 11,Ноутбуки,Apple,Weekend,0.0397,1,117628.93,88395.62,0,117628.93,4669.87,112959.06,112959.06,88395.62,24563.44,0.2174543693740457,2025-10-01,10,2025
L006548,ORD000431,2025-11-02,C01418,Москва,Сайт,Регулярный,Рассрочка,P038,Аудио Sony Model 38,Аудио,Sony,Без акции,0.0228,1,17243.71,13160.1,0,17243.71,393.16,16850.55,16850.55,13160.1,3690.45,0.21901081357790111,2025-11-01,11,2025
L006549,ORD005648,2025-05-21,C02377,Новосибирск,Маркетплейс,Новый,Рассрочка,P040,Аудио Xiaomi Model 40,Аудио,Xiaomi,Без акции,0.0503,1,23675.64,14385.19,1,23675.64,1190.88,22484.76,0.0,0.0,0.0,,2025-05-01,5,2025
L006550,ORD004382,2025-10-09,C00462,Москва,Магазин,Новый,Наличные,P025,Телевизоры LG Model 25,Телевизоры,LG,Weekend,0.0573,1,173211.22,110988.41,0,173211.22,9925.0,163286.22,163286.22,110988.41,52297.81,0.32028304669397406,2025-10-01,10,2025
L006551,ORD002912,2025-01-13,C01435,Санкт-Петербург,Сайт,Новый,СБП,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Без акции,0.041,1,42882.66,35350.34,0,42882.66,1758.19,41124.47,41124.47,35350.34,5774.13,0.14040620603786932,2025-01-01,1,2025
L006552,ORD005665,2025-12-19,C01706,Москва,Маркетплейс,VIP,Карта,P005,Смартфоны realme Model 05,Смартфоны,realme,Новый год,0.1388,1,46058.11,31721.44,0,46058.11,6392.87,39665.24,39665.24,31721.44,7943.8,0.2002711559144822,2025-12-01,12,2025
L006553,ORD005673,2025-12-23,C00134,Екатеринбург,Маркетплейс,VIP,Карта,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Новый год,0.1416,2,91500.1,68983.25,0,183000.2,25912.83,157087.37,157087.37,137966.5,19120.87,0.12172125280032574,2025-12-01,12,2025
L006554,ORD005861,2025-08-12,C00780,Москва,Магазин,Новый,СБП,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Без акции,0.0143,3,43552.89,34984.01,0,130658.67,1868.42,128790.25,128790.25,104952.03,23838.22,0.18509336561106035,2025-08-01,8,2025
L006555,ORD004994,2025-10-06,C01936,Самара,Сайт,Новый,Карта,P028,Бытовая техника Samsung Model 28,Бытовая техника,Samsung,Weekend,0.093,1,8168.03,5002.67,0,8168.03,759.63,7408.4,7408.4,5002.67,2405.73,0.3247303287640576,2025-10-01,10,2025
L006556,ORD004185,2025-04-19,C01152,Самара,Сайт,Регулярный,Карта,P003,Смартфоны Xiaomi Model 03,Смартфоны,Xiaomi,Без акции,0.0406,1,83711.52,55876.61,0,83711.52,3398.69,80312.83,80312.83,55876.61,24436.22,0.30426298751826186,2025-04-01,4,2025
L006557,ORD002389,2025-06-28,C00349,Москва,Магазин,Регулярный,Карта,P047,Аксессуары Baseus Model 47,Аксессуары,Baseus,Без акции,0.0428,1,529.25,391.45,0,529.25,22.65,506.6,506.6,391.45,115.15,0.2272967466715726,2025-06-01,6,2025
L006558,ORD003050,2025-06-02,C01120,Новосибирск,Магазин,Новый,Карта,P006,Смартфоны Apple Model 06,Смартфоны,Apple,Weekend,0.0411,1,37574.68,28934.9,0,37574.68,1544.32,36030.36,36030.36,28934.9,7095.46,0.19693004798180228,2025-06-01,6,2025
L006559,ORD004176,2025-09-19,C00754,Казань,Магазин,Новый,Карта,P024,Телевизоры Samsung Model 24,Телевизоры,Samsung,Back-to-school,0.1437,1,23287.88,16502.67,0,23287.88,3346.47,19941.41,19941.41,16502.67,3438.74,0.1724422375601807,2025-09-01,9,2025
L006560,ORD001660,2025-06-19,C01815,Москва,Магазин,Регулярный,Карта,P038,Аудио Sony Model 38,Аудио,Sony,Weekend,0.0471,1,17398.42,13212.21,0,17398.42,819.47,16578.95,16578.95,13212.21,3366.74,0.2030733864823633,2025-06-01,6,2025
L006561,ORD004391,2025-05-16,C00401,Санкт-Петербург,Сайт,Новый,Карта,P054,Аксессуары Apple Model 54,Аксессуары,Apple,Без акции,0.0439,3,2816.8,2074.52,0,8450.4,370.97,8079.43,8079.43,6223.56,1855.87,0.2297028414181787,2025-05-01,5,2025
L006562,ORD000032,2025-10-08,C01968,Новосибирск,Сайт,Регулярный,Карта,P051,Аксессуары Xiaomi Model 51,Аксессуары,Xiaomi,Без акции,0.0057,3,2526.87,1671.13,0,7580.61,43.21,7537.4,7537.4,5013.39,2524.01,0.3348648536452465,2025-10-01,10,2025
L006563,ORD002921,2025-10-05,C00874,Москва,Маркетплейс,Регулярный,Рассрочка,P059,Игровая техника HyperX Model 59,Игровая техника,HyperX,Weekend,0.0579,1,33341.5,22146.37,0,33341.5,1930.47,31411.03,31411.03,22146.37,9264.66,0.29494919429911104,2025-10-01,10,2025
L006564,ORD002666,2025-04-16,C01304,Самара,Сайт,Регулярный,Рассрочка,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.0919,3,88438.5,70762.25,1,265315.5,24382.49,240933.01,0.0,0.0,0.0,,2025-04-01,4,2025
L006565,ORD001573,2025-10-11,C01033,Москва,Магазин,Новый,Карта,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Без акции,0.0457,1,21169.37,15515.02,0,21169.37,967.44,20201.93,20201.93,15515.02,4686.91,0.23200307294840844,2025-10-01,10,2025
L006566,ORD003816,2025-05-02,C00789,Новосибирск,Магазин,Регулярный,Карта,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Без акции,0.0203,1,68465.21,48918.11,0,68465.21,1389.84,67075.37,67075.37,48918.11,18157.26,0.27069932309939637,2025-05-01,5,2025
L006567,ORD002231,2025-05-29,C01691,Самара,Магазин,Новый,Наличные,P040,Аудио Xiaomi Model 40,Аудио,Xiaomi,Без акции,0.083,3,22415.41,14616.85,0,67246.23,5581.44,61664.79,61664.79,43850.55,17814.24,0.28888839270083905,2025-05-01,5,2025
L006568,ORD004423,2025-06-16,C00498,Москва,Сайт,Новый,СБП,P003,Смартфоны Xiaomi Model 03,Смартфоны,Xiaomi,Без акции,0.0474,1,81411.65,55007.8,0,81411.65,3858.91,77552.74,77552.74,55007.8,22544.94,0.29070460221595223,2025-06-01,6,2025
L006569,ORD002597,2025-07-08,C00777,Москва,Маркетплейс,Регулярный,Карта,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Без акции,0.0527,2,23243.26,16614.22,1,46486.52,2449.84,44036.68,0.0,0.0,0.0,,2025-07-01,7,2025
